names,scores,logfoldchanges,pvals,pvals_adj
CHPT1,4.62384,0.62198186,3.7670040021304325e-06,3.3968000365108636e-05
ZNF334,4.6220264,0.64453137,3.8000923383954392e-06,3.4257926028968344e-05
AL645465.1,4.62112,0.65767473,3.816740805320946e-06,3.4399539575363685e-05
TRMT61B,4.620405,0.753537,3.829916754050753e-06,3.450979397218406e-05
AC093019.2,4.6190276,0.896296,3.855427602148364e-06,3.4731111411821876e-05
CLINT1,4.6187572,0.37042913,3.860451972698838e-06,3.47621832372399e-05
ATG13,4.6187396,1.1495978,3.860776341066643e-06,3.47621832372399e-05
PKHD1,4.6183476,2.4732885,3.868081539757061e-06,3.481939312263851e-05
BAZ2A,4.61799,0.7662891,3.874748921056402e-06,3.487083483146923e-05
PCBP4,4.6177983,0.32705596,3.878331080186019e-06,3.4894492592401305e-05
EFL1,4.616499,0.51959527,3.9026757511349516e-06,3.510489927925543e-05
TRIM37,4.615357,0.40044814,3.924200394516595e-06,3.528984241761718e-05
WWC2,4.613622,0.44215423,3.957115989170908e-06,3.55771069318704e-05
SLC30A5,4.6131163,0.43103096,3.966759174070766e-06,3.565377310060604e-05
MARK2,4.613073,0.69675076,3.9675915368096065e-06,3.565377310060604e-05
AC006305.1,4.612515,0.8717676,3.978260575665806e-06,3.574087268776244e-05
AC007216.4,4.6124015,0.38617897,3.98043108154729e-06,3.5751597059070516e-05
PKD1,4.61139,0.77299446,3.9998489858016315e-06,3.5908381832064145e-05
AC019205.1,4.6089053,0.60843706,4.047943065926654e-06,3.633123201470855e-05
PSMD5,4.607336,0.6733379,4.078603298061576e-06,3.6597440380571645e-05
UBE2L3,4.606996,0.3238603,4.085275620567415e-06,3.664832671284019e-05
AP002383.2,4.606839,0.74998224,4.088358681042194e-06,3.666699732536764e-05
LINC00550,4.6054616,0.5463054,4.115516957081383e-06,3.6901527718308604e-05
AP000829.1,4.6042237,2.4001443,4.140072470462065e-06,3.711261143555769e-05
MTERF2,4.602585,1.255199,4.172798653321665e-06,3.739681770573611e-05
PROSER1,4.6018696,0.76698595,4.187150352324792e-06,3.751625215310642e-05
COX11,4.6018,0.29959384,4.18855304776623e-06,3.751963536497596e-05
SBNO1,4.601425,0.408366,4.196100253830089e-06,3.7578043892937386e-05
DNAJC18,4.600257,0.96749073,4.2197031245462765e-06,3.778017467258275e-05
CCDC134,4.5984087,1.2591451,4.257305030968394e-06,3.810751319111621e-05
SPRY4-AS1,4.5976677,1.062955,4.272471259405111e-06,3.8233917008676395e-05
ZNF573,4.597528,0.6124386,4.275331862515816e-06,3.8250164140782544e-05
AC103770.1,4.5974584,1.1786684,4.276762852190259e-06,3.8253616117550256e-05
AL096803.2,4.5972404,1.3301785,4.281237653529273e-06,3.8284285208117494e-05
TAFA2,4.594058,0.5753573,4.347082842298022e-06,3.886360017365655e-05
CNIH3,4.592358,0.4793429,4.38265695345179e-06,3.917207012290329e-05
AC012613.1,4.5894895,8.3534355,4.4433100123711705e-06,3.970448968818291e-05
AL139021.2,4.588548,1.2945242,4.463395170374958e-06,3.987423154281031e-05
DDX6,4.5878854,0.31473988,4.4775812809629375e-06,3.9991203627263174e-05
UBAP1L,4.5873013,1.3187883,4.4901232743908345e-06,4.009343790338593e-05
GLT8D2,4.5870137,1.093351,4.496313038243961e-06,4.013891549091884e-05
CD58,4.5860195,0.79017586,4.517758816861256e-06,4.032052925041181e-05
AC005064.1,4.5853395,1.3905579,4.532488668546894e-06,4.044213012127861e-05
OVOL2,4.5847993,0.4713157,4.544229820919009e-06,4.053701088848566e-05
ZC3H13,4.584712,0.21972948,4.5461262818182985e-06,4.054404679357494e-05
ZNF84,4.5845113,0.3260973,4.550491019692526e-06,4.05730869212585e-05
ODF2L,4.58425,0.59127086,4.556190189477206e-06,4.06140080674757e-05
KCTD20,4.583282,0.42832264,4.577336630838135e-06,4.0792573173924174e-05
PPP2R2A,4.583003,0.4505935,4.5834503407619045e-06,4.082717593629264e-05
MRPL42,4.583003,0.35987,4.5834503407619045e-06,4.082717593629264e-05
TTC8,4.581321,0.56854826,4.620489847759341e-06,4.114709219412156e-05
CDK7,4.5811286,0.7844812,4.624730126943655e-06,4.117483516815001e-05
LDHAL6A,4.5809283,1.5291109,4.6291671316225175e-06,4.120431570635111e-05
CAMK2G,4.579394,1.0305334,4.6632551105129e-06,4.149764169702958e-05
AL353138.1,4.5776763,0.7476036,4.701695585273833e-06,4.1829547913613896e-05
THSD7A,4.577092,0.6952186,4.71483828019869e-06,4.1936280897582565e-05
DHX15,4.57697,0.35304633,4.717588956223716e-06,4.195055232914097e-05
ZCCHC8,4.5766997,0.63448584,4.723685210066451e-06,4.199455972155506e-05
FAM177A1,4.5765777,0.45001402,4.726440829682034e-06,4.200885400854593e-05
IFT172,4.576203,0.8255631,4.734914149283349e-06,4.2073948234503486e-05
DHX34,4.5759935,0.4327317,4.739649768788452e-06,4.2105806113452944e-05
MIA3,4.575296,0.28369218,4.755467953682465e-06,4.223607924599173e-05
NDUFA10,4.5734305,0.31432718,4.79803053158768e-06,4.260376406759842e-05
UTP6,4.5718265,0.32268086,4.834917901526181e-06,4.292089015613867e-05
FBXO16,4.571277,0.6604266,4.847610120843284e-06,4.302312755407009e-05
CHM,4.57119,0.9843017,4.849627691186723e-06,4.3030599545484907e-05
NCBP3,4.5686965,0.7129392,4.907671808564497e-06,4.353506928387522e-05
ZNF461,4.565113,1.2854232,4.992251207168423e-06,4.42746271949531e-05
ZBTB24,4.5644245,0.48335758,5.0086677208389e-06,4.4409459120742395e-05
POLR2B,4.5637007,0.30012822,5.025971136010613e-06,4.455208756336266e-05
TSC2,4.5619483,0.9835971,5.068112082834266e-06,4.491476279511307e-05
NOTCH2,4.561783,0.46766847,5.072113012769695e-06,4.493933875100063e-05
AZI2,4.561722,0.49388784,5.073587801872299e-06,4.494152641247048e-05
NFIX,4.561643,0.31597564,5.075484562682364e-06,4.494744991017111e-05
ICE1,4.5612597,0.35988092,5.084767394540099e-06,4.501876424953124e-05
RAB5B,4.5596814,1.1590801,5.123124870685725e-06,4.534739864376498e-05
AC012464.1,4.559542,1.984809,5.126528883875215e-06,4.53665579493996e-05
GPR161,4.557345,1.1838925,5.1804286182515415e-06,4.583245536780872e-05
HOOK2,4.5572577,0.43076155,5.182578651183843e-06,4.584039661961814e-05
EXOC3,4.5562115,0.98178613,5.208445783477527e-06,4.6058063329562926e-05
AC073114.1,4.5552874,0.9720747,5.231397873299052e-06,4.624985351705764e-05
C2orf42,4.555061,1.3006425,5.237042403920909e-06,4.6288574988145185e-05
FGFR1OP,4.5544767,0.405223,5.251614813255747e-06,4.640616943022057e-05
XPC,4.5534654,0.40498087,5.276936501287519e-06,4.661867074188378e-05
AC073333.1,4.5533433,0.8502425,5.280000461052818e-06,4.663448283662987e-05
ZNF785,4.552977,0.3476716,5.289202563903485e-06,4.6704488067896616e-05
GNPDA2,4.5527854,0.4424536,5.294028839253983e-06,4.673582960577305e-05
CLUAP1,4.548906,0.5839183,5.3925612551248116e-06,4.7594196889033816e-05
MYLK,4.5484347,1.0817412,5.404636771460026e-06,4.7689274462923916e-05
PCGF5,4.547467,2.2069936,5.429540017137602e-06,4.789746786388368e-05
KIAA0100,4.546534,0.4425778,5.453649812368099e-06,4.8098563080116814e-05
KMT2A,4.5440235,0.2475848,5.519053732291974e-06,4.866366794883607e-05
GPHN,4.543474,0.7480358,5.533460599257851e-06,4.877894783078916e-05
AGPAT3,4.5429683,0.5410196,5.546755887766517e-06,4.8884375691823335e-05
NPEPL1,4.542794,2.029418,5.551347556496681e-06,4.891306497721113e-05
ZC3H18,4.54146,0.36575323,5.5865944103845875e-06,4.9211779064858314e-05
SCAP,4.541408,0.42384714,5.5879809959869885e-06,4.921214928636183e-05
MROH9,4.5403094,1.5160724,5.617175508913569e-06,4.94573588649857e-05
DGUOK,4.5393677,0.4019349,5.642315534371097e-06,4.9666760671841395e-05
NUP205,4.539202,0.45977464,5.646749442725724e-06,4.969383898850787e-05
SRGAP2C,4.5372143,1.2135636,5.700217170311521e-06,5.015231938715673e-05
SLC33A1,4.5357933,0.45327857,5.738738607634953e-06,5.0477406245885433e-05
MIATNB,4.5357494,0.93101263,5.739924176808698e-06,5.0477406245885433e-05
AKIRIN2,4.535401,0.7439727,5.74941717359877e-06,5.0548743207035456e-05
SP140L,4.5344505,1.1990914,5.775361920081655e-06,5.076465457178402e-05
KCTD3,4.5333347,0.384648,5.805972216044317e-06,5.102146196385067e-05
POFUT1,4.5315213,0.5615975,5.856045397172257e-06,5.1449140082069555e-05
SMIM4,4.530588,0.40227544,5.881964935853376e-06,5.1664458511439745e-05
EEF1AKMT1,4.5300565,0.864113,5.896790598528875e-06,5.1782253526092935e-05
SPEG,4.529464,2.407744,5.913359722153734e-06,5.19152984386061e-05
LPIN2,4.5287924,0.50236577,5.932175611999462e-06,5.2067999898031724e-05
ZKSCAN8,4.528618,0.5994182,5.937072222537734e-06,5.2098484875834004e-05
PACRGL,4.52772,0.4051212,5.96235108676564e-06,5.230776896613356e-05
AC242426.2,4.527502,0.88243526,5.968502250648127e-06,5.234918544835181e-05
TBC1D2B,4.5271883,1.3230015,5.977370597210975e-06,5.241440853582149e-05
GLRA1,4.5267696,1.2968332,5.989214677910913e-06,5.250568776675864e-05
CLK4,4.5264645,0.79112834,5.997865142759901e-06,5.256893249285324e-05
RBBP5,4.526203,0.43377945,6.005289342670905e-06,5.2621401779051425e-05
SNRNP40,4.526011,0.42135903,6.010739344595056e-06,5.2656551161207195e-05
IL1RAPL1,4.5257063,1.000749,6.0194195587677154e-06,5.271997493909001e-05
EZR,4.5252876,0.29608706,6.0313433618920166e-06,5.2811769949428155e-05
SUCO,4.5225325,0.33131927,6.11040781838707e-06,5.349127877560037e-05
NFKB1,4.5224805,0.37485895,6.111918594592905e-06,5.349171030145741e-05
TDG,4.5216956,0.3954869,6.134623176702109e-06,5.367758615598229e-05
ACSL4,4.5210853,0.61251605,6.15233807344369e-06,5.381972414582039e-05
SELENOI,4.5207715,0.37038103,6.161467642498169e-06,5.3886709004319114e-05
KCNJ13,4.520519,1.4490019,6.168831443997708e-06,5.393822257089348e-05
RNF34,4.5188794,0.3787547,6.216773848738755e-06,5.434443268155892e-05
ZNF33A,4.517432,0.42037386,6.259402181666598e-06,5.4704006506967325e-05
AC005695.2,4.51704,1.6201689,6.271006155124793e-06,5.4792336186135726e-05
ABHD8,4.516569,0.57325953,6.28495809493068e-06,5.4901133945717855e-05
BCL2L1,4.5162377,0.44085735,6.294793925878684e-06,5.4973932827746535e-05
SLC16A10,4.513657,0.43850684,6.371915664970798e-06,5.5634180642556336e-05
COPS4,4.5133,0.5685595,6.382669087954859e-06,5.571477970146334e-05
TUG1,4.513204,0.3836833,6.385557105540768e-06,5.5726699003313695e-05
FLNA,4.5130906,0.5819119,6.388971829202805e-06,5.574320808597184e-05
TBCE.1,4.5128813,0.75513625,6.395280525085925e-06,5.578495293104621e-05
AC008467.1,4.510972,2.9206207,6.453123369203701e-06,5.627609445704662e-05
TJP1,4.510187,0.42957217,6.4770392295145385e-06,5.6471203630171897e-05
RARA,4.5099344,1.4546441,6.4847634990695965e-06,5.65250842651694e-05
RBM12B,4.509481,0.29655793,6.4986359881787075e-06,5.663251804841163e-05
STRIP2,4.508461,1.521303,6.529952973350352e-06,5.689188497443376e-05
SGTA,4.5056014,0.74122345,6.618519219240266e-06,5.7649791038413365e-05
PIGG,4.5055404,0.831984,6.620421819388367e-06,5.765264311478316e-05
ZCCHC10,4.504407,0.46383798,6.65585105581904e-06,5.7947384513328424e-05
AC010531.5,4.5023932,1.0484736,6.7192540405484965e-06,5.8485473754605356e-05
CRTC3-AS1,4.5009723,0.9807818,6.764340185464158e-06,5.88639122986623e-05
OCIAD1-AS1,4.5001526,1.225157,6.7904721992781505e-06,5.907726954261459e-05
ZDHHC5,4.4999866,0.84924597,6.795765921473196e-06,5.910927483171113e-05
MYO5B,4.499699,0.9353219,6.804969664877853e-06,5.917526602618064e-05
SLC7A6OS,4.4992547,0.42958993,6.819217088671996e-06,5.9285074741682596e-05
